STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
722;2024021402;10;19.3;230;eor
722;2024021403;10;17.7;220;eor
722;2024021404;10;18.4;220;eor
722;2024021405;10;16.5;220;eor
722;2024021406;10;17.4;220;eor
722;2024021407;10;19.1;220;eor
722;2024021408;10;18.3;230;eor
722;2024021409;10;17.5;240;eor
722;2024021410;10;15.6;240;eor
722;2024021411;10;15.0;240;eor
722;2024021412;10;14.3;240;eor
722;2024021413;10;14.1;230;eor
722;2024021414;10;14.1;230;eor
722;2024021415;10;14.3;230;eor
722;2024021416;10;14.4;230;eor
722;2024021417;10;13.6;230;eor
722;2024021418;10;13.3;230;eor
722;2024021419;10;13.6;220;eor
722;2024021420;10;15.1;230;eor
722;2024021421;10;13.7;240;eor
722;2024021422;10;13.6;240;eor
722;2024021423;10;14.0;240;eor
722;2024021500;10;12.2;250;eor
722;2024021501;10;11.2;250;eor
722;2024021502;10;11.7;240;eor
722;2024021503;10;13.1;240;eor
722;2024021504;10;12.5;250;eor
722;2024021505;10;13.0;250;eor
722;2024021506;10;13.0;250;eor
722;2024021507;10;12.6;260;eor
722;2024021508;10;12.8;250;eor
722;2024021509;10;12.4;240;eor
722;2024021510;10;13.8;230;eor
722;2024021511;10;14.7;230;eor
722;2024021512;10;15.7;230;eor
722;2024021513;10;15.0;230;eor
722;2024021514;10;14.1;230;eor
722;2024021515;10;14.1;220;eor
722;2024021516;10;12.7;230;eor
722;2024021517;10;12.5;220;eor
722;2024021518;10;12.3;220;eor
722;2024021519;10;9.8;210;eor
722;2024021520;10;10.5;210;eor
722;2024021521;10;10.7;210;eor
722;2024021522;10;11.9;210;eor
722;2024021523;10;14.0;210;eor
722;2024021600;10;15.3;210;eor
722;2024021601;10;15.9;220;eor
722;2024021602;10;18.2;220;eor
722;2024021603;10;18.1;220;eor
722;2024021604;10;19.9;220;eor
722;2024021605;10;19.1;220;eor
722;2024021606;10;17.1;220;eor
722;2024021607;10;16.3;220;eor
722;2024021608;10;18.1;230;eor
722;2024021609;10;18.6;240;eor
722;2024021610;10;17.7;230;eor
722;2024021611;10;19.0;220;eor
722;2024021612;10;21.3;230;eor
722;2024021613;10;20.9;230;eor
722;2024021614;10;18.7;240;eor
722;2024021615;10;18.0;240;eor
722;2024021616;10;16.6;250;eor
722;2024021617;10;17.0;250;eor
722;2024021618;10;16.7;250;eor
722;2024021619;10;14.4;250;eor
722;2024021620;10;11.1;270;eor
722;2024021621;10;10.9;280;eor
722;2024021622;10;10.4;290;eor
722;2024021623;10;9.1;300;eor
722;2024021700;10;10.1;290;eor
722;2024021701;10;12.2;290;eor
722;2024021702;10;11.6;280;eor
722;2024021703;10;12.5;280;eor
722;2024021704;10;13.2;290;eor
722;2024021705;10;13.4;290;eor
722;2024021706;10;15.2;290;eor
722;2024021707;10;15.6;290;eor
722;2024021708;10;15.8;290;eor
722;2024021709;10;14.9;290;eor
722;2024021710;10;13.8;300;eor
722;2024021711;10;13.3;290;eor
722;2024021712;10;11.7;290;eor
722;2024021713;10;11.7;290;eor
722;2024021714;10;11.6;280;eor
722;2024021715;10;11.6;290;eor
722;2024021716;10;11.1;290;eor
722;2024021717;10;11.7;290;eor
722;2024021718;10;12.4;300;eor
722;2024021719;10;9.7;300;eor
722;2024021720;10;9.2;300;eor
722;2024021721;10;8.3;300;eor
722;2024021722;10;7.9;290;eor
722;2024021723;10;6.3;280;eor
722;2024021800;10;5.2;280;eor
722;2024021801;10;5.1;250;eor
722;2024021802;10;6.5;250;eor
722;2024021803;10;7.2;240;eor
722;2024021804;10;8.6;240;eor
722;2024021805;10;9.0;240;eor
722;2024021806;10;9.7;230;eor
722;2024021807;10;9.9;230;eor
722;2024021808;10;9.9;220;eor
722;2024021809;10;10.5;220;eor
722;2024021810;10;12.2;220;eor
722;2024021811;10;14.0;220;eor
722;2024021812;10;16.4;210;eor
722;2024021813;10;16.8;210;eor
722;2024021814;10;18.4;210;eor
722;2024021815;10;17.9;210;eor
722;2024021816;10;19.9;210;eor
722;2024021817;10;20.4;210;eor
722;2024021818;10;20.6;220;eor
722;2024021819;10;20.2;220;eor
722;2024021820;10;18.8;230;eor
722;2024021821;10;17.5;230;eor
722;2024021822;10;18.9;230;eor
722;2024021823;10;20.7;240;eor
722;2024021900;10;17.8;250;eor
722;2024021901;10;15.7;270;eor
722;2024021902;10;14.5;290;eor
722;2024021903;10;14.8;300;eor
722;2024021904;10;16.1;300;eor
722;2024021905;10;16.3;300;eor
722;2024021906;10;15.2;300;eor
722;2024021907;10;14.4;300;eor
722;2024021908;10;14.7;290;eor
722;2024021909;10;14.0;300;eor
722;2024021910;10;13.8;290;eor
722;2024021911;10;13.8;290;eor
722;2024021912;10;13.5;290;eor
722;2024021913;10;12.4;280;eor
722;2024021914;10;13.5;280;eor
722;2024021915;10;12.4;280;eor
722;2024021916;10;13.3;270;eor
722;2024021917;10;14.3;270;eor
722;2024021918;10;14.7;270;eor
722;2024021919;10;13.7;270;eor
722;2024021920;10;15.4;270;eor
722;2024021921;10;12.3;270;eor
722;2024021922;10;12.1;270;eor
722;2024021923;10;10.6;280;eor
722;2024022000;10;10.4;290;eor
722;2024022001;10;11.1;300;eor
722;2024022002;10;11.0;290;eor
722;2024022003;10;11.8;300;eor
722;2024022004;10;12.3;300;eor
722;2024022005;10;11.9;310;eor
722;2024022006;10;11.8;310;eor
722;2024022007;10;11.2;310;eor
722;2024022008;10;11.4;300;eor
722;2024022009;10;11.8;290;eor
722;2024022010;10;11.4;290;eor
722;2024022011;10;12.1;270;eor
722;2024022012;10;12.7;260;eor
722;2024022013;10;12.9;260;eor
722;2024022014;10;13.7;260;eor
722;2024022015;10;14.8;260;eor
722;2024022016;10;14.6;260;eor
722;2024022017;10;15.6;250;eor
722;2024022018;10;15.9;260;eor
722;2024022019;10;16.4;260;eor
722;2024022020;10;15.9;260;eor
722;2024022021;10;14.5;250;eor
722;2024022022;10;14.8;240;eor
722;2024022023;10;15.1;250;eor
722;2024022100;10;14.9;250;eor
722;2024022101;10;14.1;250;eor
722;2024022102;10;16.1;250;eor
722;2024022103;10;15.6;240;eor
722;2024022104;10;16.2;240;eor
722;2024022105;10;15.9;240;eor
722;2024022106;10;13.5;240;eor
722;2024022107;10;14.8;240;eor
722;2024022108;10;16.3;240;eor
722;2024022109;10;15.4;240;eor
722;2024022110;10;15.3;230;eor
722;2024022111;10;13.9;230;eor
722;2024022112;10;12.5;230;eor
722;2024022113;10;14.2;220;eor
722;2024022114;10;13.7;220;eor
722;2024022115;10;13.6;220;eor
722;2024022116;10;12.7;230;eor
722;2024022117;10;12.5;210;eor
722;2024022118;10;13.9;210;eor
722;2024022119;10;15.0;210;eor
722;2024022120;10;16.1;210;eor
722;2024022121;10;19.9;210;eor
722;2024022122;10;25.1;210;eor
722;2024022123;10;25.1;210;eor
722;2024022200;10;24.1;220;eor
722;2024022201;10;22.6;220;eor
722;2024022202;10;20.9;220;eor
722;2024022203;10;20.0;230;eor
722;2024022204;10;19.7;230;eor
722;2024022205;10;18.6;230;eor
722;2024022206;10;18.4;230;eor
722;2024022207;10;18.0;230;eor
722;2024022208;10;17.5;230;eor
722;2024022209;10;17.7;230;eor
722;2024022210;10;15.9;240;eor
722;2024022211;10;16.8;230;eor
722;2024022212;10;16.4;220;eor
722;2024022213;10;14.8;210;eor
722;2024022214;10;15.4;210;eor
722;2024022215;10;16.6;210;eor
722;2024022216;10;17.2;210;eor
722;2024022217;10;18.7;210;eor
722;2024022218;10;21.8;200;eor
722;2024022219;10;26.2;210;eor
722;2024022220;10;28.3;220;eor
722;2024022221;10;28.3;220;eor
722;2024022222;10;24.9;220;eor
722;2024022223;10;24.8;220;eor
722;2024022300;10;21.9;230;eor
722;2024022301;10;21.7;230;eor
722;2024022302;10;22.5;230;eor
722;2024022303;10;22.0;240;eor
722;2024022304;10;19.1;250;eor
722;2024022305;10;19.0;240;eor
722;2024022306;10;16.8;230;eor
722;2024022307;10;18.0;220;eor
722;2024022308;10;18.1;220;eor
722;2024022309;10;19.9;220;eor
722;2024022310;10;19.8;220;eor
722;2024022311;10;18.5;220;eor
722;2024022312;10;20.1;210;eor
722;2024022313;10;20.8;210;eor
722;2024022314;10;18.9;210;eor
722;2024022315;10;14.9;210;eor
722;2024022316;10;14.5;210;eor
722;2024022317;10;13.1;210;eor
722;2024022318;10;11.8;200;eor
722;2024022319;10;13.9;200;eor
722;2024022320;10;14.0;210;eor
722;2024022321;10;13.5;210;eor
722;2024022322;10;11.8;200;eor
722;2024022323;10;10.7;200;eor
722;2024022400;10;10.0;210;eor
722;2024022401;10;11.1;210;eor
722;2024022402;10;11.7;220;eor
722;2024022403;10;11.4;220;eor
722;2024022404;10;10.9;210;eor
722;2024022405;10;10.4;210;eor
722;2024022406;10;10.3;200;eor
722;2024022407;10;13.2;210;eor
722;2024022408;10;15.2;210;eor
722;2024022409;10;16.8;220;eor
722;2024022410;10;16.2;210;eor
722;2024022411;10;16.3;220;eor
722;2024022412;10;18.2;210;eor
722;2024022413;10;17.5;200;eor
722;2024022414;10;16.3;210;eor
722;2024022415;10;16.5;210;eor
722;2024022416;10;17.0;210;eor
722;2024022417;10;16.0;210;eor
722;2024022418;10;16.0;210;eor
722;2024022419;10;16.5;210;eor
722;2024022420;10;17.8;210;eor
722;2024022421;10;17.9;210;eor
722;2024022422;10;18.0;210;eor
722;2024022423;10;16.6;210;eor
722;2024022500;10;16.1;220;eor
722;2024022501;10;15.0;220;eor
722;2024022502;10;15.0;210;eor
722;2024022503;10;15.9;200;eor
722;2024022504;10;15.4;200;eor
722;2024022505;10;17.3;200;eor
722;2024022506;10;18.1;200;eor
722;2024022507;10;19.0;210;eor
722;2024022508;10;18.9;210;eor
722;2024022509;10;18.5;210;eor
722;2024022510;10;17.1;210;eor
722;2024022511;10;16.6;210;eor
722;2024022512;10;15.7;210;eor
722;2024022513;10;13.6;210;eor
722;2024022514;10;11.6;210;eor
722;2024022515;10;10.9;210;eor
722;2024022516;10;9.9;210;eor
722;2024022517;10;10.4;200;eor
722;2024022518;10;10.5;200;eor
722;2024022519;10;11.3;200;eor
722;2024022520;10;11.9;200;eor
722;2024022521;10;9.9;190;eor
722;2024022522;10;8.4;190;eor
722;2024022523;10;6.8;180;eor
722;2024022600;10;6.9;150;eor
722;2024022601;10;8.4;140;eor
722;2024022602;10;7.9;130;eor
722;2024022603;10;8.5;130;eor
722;2024022604;10;8.7;130;eor
722;2024022605;10;8.2;130;eor
722;2024022606;10;7.7;110;eor
722;2024022607;10;8.9;100;eor
722;2024022608;10;9.2;90;eor
722;2024022609;10;10.2;90;eor
722;2024022610;10;10.6;90;eor
722;2024022611;10;10.2;90;eor
722;2024022612;10;9.1;100;eor
722;2024022613;10;9.0;90;eor
722;2024022614;10;9.3;80;eor
722;2024022615;10;9.1;70;eor
722;2024022616;10;8.8;60;eor
722;2024022617;10;9.6;60;eor
722;2024022618;10;11.9;60;eor
722;2024022619;10;13.1;60;eor
722;2024022620;10;13.1;60;eor
722;2024022621;10;12.6;60;eor
722;2024022622;10;10.7;60;eor
722;2024022623;10;10.1;60;eor
722;2024022700;10;9.7;60;eor
722;2024022701;10;9.2;50;eor
722;2024022702;10;10.0;50;eor
722;2024022703;10;10.8;60;eor
722;2024022704;10;10.8;60;eor
722;2024022705;10;11.9;50;eor
722;2024022706;10;12.6;50;eor
722;2024022707;10;12.4;50;eor
722;2024022708;10;11.2;60;eor
722;2024022709;10;10.0;50;eor
722;2024022710;10;8.8;50;eor
722;2024022711;10;7.6;40;eor
722;2024022712;10;6.7;40;eor
722;2024022713;10;6.1;30;eor
722;2024022714;10;5.2;20;eor
722;2024022715;10;5.4;20;eor
722;2024022716;10;5.0;30;eor
722;2024022717;10;4.7;30;eor
722;2024022718;10;4.4;20;eor
722;2024022719;10;3.1;20;eor
722;2024022720;10;2.8;350;eor
722;2024022721;10;3.4;330;eor
722;2024022722;10;3.9;310;eor
722;2024022723;10;4.8;310;eor
722;2024022800;10;5.2;310;eor
722;2024022801;10;6.0;300;eor
722;2024022802;10;8.3;290;eor
722;2024022803;10;9.6;280;eor
722;2024022804;10;10.2;290;eor
722;2024022805;10;9.2;290;eor
722;2024022806;10;9.2;300;eor
722;2024022807;10;7.1;300;eor
722;2024022808;10;7.3;300;eor
722;2024022809;10;7.2;290;eor
722;2024022810;10;6.8;280;eor
722;2024022811;10;6.7;280;eor
722;2024022812;10;5.6;290;eor
722;2024022813;10;3.8;290;eor
722;2024022814;10;2.8;290;eor
722;2024022815;10;2.6;220;eor
722;2024022816;10;2.9;170;eor
722;2024022817;10;2.5;190;eor
722;2024022818;10;4.2;190;eor
722;2024022819;10;5.2;210;eor
722;2024022820;10;6.2;210;eor
722;2024022821;10;8.3;210;eor
722;2024022822;10;10.8;220;eor
722;2024022823;10;12.1;220;eor
722;2024022900;10;12.4;220;eor
722;2024022901;10;12.3;210;eor
722;2024022902;10;12.3;210;eor
722;2024022903;10;12.5;210;eor
722;2024022904;10;13.3;220;eor
722;2024022905;10;14.1;220;eor
722;2024022906;10;14.6;210;eor
722;2024022907;10;12.7;210;eor
722;2024022908;10;11.8;210;eor
722;2024022909;10;11.2;210;eor
722;2024022910;10;10.8;210;eor
722;2024022911;10;9.8;200;eor
722;2024022912;10;10.1;190;eor
722;2024022913;10;10.0;200;eor
722;2024022914;10;7.6;200;eor
722;2024022915;10;6.1;210;eor
722;2024022916;10;7.2;210;eor
722;2024022917;10;6.6;200;eor
722;2024022918;10;7.4;190;eor
722;2024022919;10;11.3;190;eor
722;2024022920;10;12.2;190;eor
722;2024022921;10;11.3;200;eor
722;2024022922;10;11.0;200;eor
722;2024022923;10;9.9;210;eor
722;2024030100;10;9.2;210;eor
722;2024030101;10;9.8;210;eor
722;2024030102;10;10.8;210;eor
722;2024030103;10;10.7;220;eor
722;2024030104;10;10.9;230;eor
722;2024030105;10;11.4;230;eor
722;2024030106;10;12.0;230;eor
722;2024030107;10;14.7;220;eor
722;2024030108;10;14.8;230;eor
722;2024030109;10;16.1;230;eor
722;2024030110;10;15.4;230;eor
722;2024030111;10;14.1;230;eor
722;2024030112;10;12.3;230;eor
722;2024030113;10;12.2;230;eor
722;2024030114;10;9.0;220;eor
722;2024030115;10;7.3;220;eor
722;2024030116;10;7.5;200;eor
722;2024030117;10;8.5;200;eor
722;2024030118;10;8.2;200;eor
722;2024030119;10;9.5;200;eor
722;2024030120;10;9.5;200;eor
722;2024030121;10;9.3;200;eor
722;2024030122;10;8.4;200;eor
722;2024030123;10;9.6;200;eor
722;2024030200;10;10.4;200;eor
722;2024030201;10;10.6;200;eor
722;2024030202;10;11.5;210;eor
722;2024030203;10;13.1;210;eor
722;2024030204;10;13.8;210;eor
722;2024030205;10;13.0;210;eor
722;2024030206;10;13.8;210;eor
722;2024030207;10;12.6;210;eor
722;2024030208;10;11.5;210;eor
722;2024030209;10;11.5;220;eor
722;2024030210;10;11.7;220;eor
722;2024030211;10;9.7;210;eor
722;2024030212;10;7.4;200;eor
722;2024030213;10;6.6;210;eor
722;2024030214;10;5.4;190;eor
722;2024030215;10;5.9;180;eor
722;2024030216;10;6.8;170;eor
722;2024030217;10;7.7;160;eor
722;2024030218;10;10.3;150;eor
722;2024030219;10;11.2;160;eor
722;2024030220;10;11.0;160;eor
722;2024030221;10;10.6;170;eor
722;2024030222;10;10.4;170;eor
722;2024030223;10;8.3;180;eor
722;2024030300;10;8.0;170;eor
722;2024030301;10;7.0;170;eor
722;2024030302;10;7.1;170;eor
722;2024030303;10;6.8;170;eor
722;2024030304;10;6.5;150;eor
722;2024030305;10;5.9;130;eor
722;2024030306;10;6.0;140;eor
722;2024030307;10;5.1;140;eor
722;2024030308;10;4.4;140;eor
722;2024030309;10;4.9;170;eor
722;2024030310;10;4.0;180;eor
722;2024030311;10;3.8;160;eor
722;2024030312;10;4.8;170;eor
722;2024030313;10;4.8;130;eor
722;2024030314;10;5.2;140;eor
722;2024030315;10;5.1;140;eor
722;2024030316;10;4.2;120;eor
722;2024030317;10;4.8;100;eor
722;2024030318;10;5.9;110;eor
722;2024030319;10;6.8;120;eor
722;2024030320;10;6.6;130;eor
722;2024030321;10;5.3;150;eor
722;2024030322;10;4.0;170;eor
722;2024030323;10;3.0;150;eor
722;2024030400;10;1.2;160;eor
722;2024030401;10;1.9;340;eor
722;2024030402;10;2.5;30;eor
722;2024030403;10;2.0;60;eor
722;2024030404;10;1.8;50;eor
722;2024030405;10;2.5;80;eor
722;2024030406;10;2.2;70;eor
722;2024030407;10;1.9;90;eor
722;2024030408;10;2.8;90;eor
722;2024030409;10;3.1;80;eor
722;2024030410;10;2.6;70;eor
722;2024030411;10;2.6;50;eor
722;2024030412;10;2.7;40;eor
722;2024030413;10;3.2;40;eor
722;2024030414;10;2.9;40;eor
722;2024030415;10;3.3;20;eor
722;2024030416;10;3.8;30;eor
722;2024030417;10;4.4;40;eor
722;2024030418;10;5.1;50;eor
722;2024030419;10;4.1;60;eor
722;2024030420;10;4.3;50;eor
722;2024030421;10;4.0;70;eor
722;2024030422;10;5.1;90;eor
722;2024030423;10;4.0;100;eor
722;2024030500;10;3.7;110;eor
722;2024030501;10;3.9;80;eor
722;2024030502;10;2.5;90;eor
722;2024030503;10;1.9;110;eor
722;2024030504;10;2.0;70;eor
722;2024030505;10;2.4;70;eor
722;2024030506;10;2.7;40;eor
722;2024030507;10;2.5;40;eor
722;2024030508;10;2.4;60;eor
722;2024030509;10;2.2;80;eor
722;2024030510;10;4.5;90;eor
722;2024030511;10;3.5;120;eor
722;2024030512;10;2.8;150;eor
722;2024030513;10;3.2;150;eor
722;2024030514;10;2.7;170;eor
722;2024030515;10;2.6;160;eor
722;2024030516;10;2.7;140;eor
722;2024030517;10;3.7;120;eor
722;2024030518;10;4.7;120;eor
722;2024030519;10;5.6;120;eor
722;2024030520;10;6.0;130;eor
722;2024030521;10;5.5;140;eor
722;2024030522;10;5.3;150;eor
722;2024030523;10;5.5;170;eor
722;2024030600;10;5.6;180;eor
722;2024030601;10;4.3;190;eor
722;2024030602;10;3.8;190;eor
722;2024030603;10;1.8;190;eor
722;2024030604;10;1.1;40;eor
722;2024030605;10;1.1;100;eor
722;2024030606;10;1.7;20;eor
722;2024030607;10;2.2;60;eor
722;2024030608;10;3.7;140;eor
722;2024030609;10;3.8;160;eor
722;2024030610;10;2.7;160;eor
722;2024030611;10;1.5;140;eor
722;2024030612;10;1.4;170;eor
722;2024030613;10;1.6;10;eor
722;2024030614;10;3.3;20;eor
722;2024030615;10;5.0;40;eor
722;2024030616;10;5.9;40;eor
722;2024030617;10;6.6;40;eor
722;2024030618;10;7.6;40;eor
722;2024030619;10;8.1;40;eor
722;2024030620;10;9.1;60;eor
722;2024030621;10;9.7;60;eor
722;2024030622;10;10.0;60;eor
722;2024030623;10;10.1;50;eor
722;2024030700;10;9.7;60;eor
722;2024030701;10;7.6;90;eor
722;2024030702;10;8.6;80;eor
722;2024030703;10;8.5;60;eor
722;2024030704;10;8.5;60;eor
722;2024030705;10;7.6;70;eor
722;2024030706;10;8.4;80;eor
722;2024030707;10;9.1;70;eor
722;2024030708;10;9.4;70;eor
722;2024030709;10;10.3;70;eor
722;2024030710;10;11.8;80;eor
722;2024030711;10;11.5;80;eor
722;2024030712;10;10.4;80;eor
722;2024030713;10;9.7;80;eor
722;2024030714;10;9.7;80;eor
722;2024030715;10;10.0;80;eor
722;2024030716;10;10.1;90;eor
722;2024030717;10;10.5;90;eor
722;2024030718;10;11.1;100;eor
722;2024030719;10;12.3;100;eor
722;2024030720;10;13.1;110;eor
722;2024030721;10;13.1;110;eor
722;2024030722;10;11.6;120;eor
722;2024030723;10;11.3;120;eor
722;2024030800;10;11.0;120;eor
722;2024030801;10;11.2;120;eor
722;2024030802;10;11.8;110;eor
722;2024030803;10;9.1;130;eor
722;2024030804;10;10.0;170;eor
722;2024030805;10;11.5;160;eor
722;2024030806;10;11.9;140;eor
722;2024030807;10;11.9;130;eor
722;2024030808;10;12.9;140;eor
722;2024030809;10;11.7;130;eor
722;2024030810;10;11.7;130;eor
722;2024030811;10;12.2;140;eor
722;2024030812;10;12.6;130;eor
722;2024030813;10;10.5;130;eor
722;2024030814;10;8.9;120;eor
722;2024030815;10;8.7;110;eor
722;2024030816;10;9.4;110;eor
722;2024030817;10;10.3;110;eor
722;2024030818;10;11.5;110;eor
722;2024030819;10;12.8;120;eor
722;2024030820;10;14.6;130;eor
722;2024030821;10;14.9;130;eor
722;2024030822;10;16.0;140;eor
722;2024030823;10;16.9;140;eor
722;2024030900;10;14.8;150;eor
722;2024030901;10;13.6;160;eor
722;2024030902;10;13.1;170;eor
722;2024030903;10;13.0;170;eor
722;2024030904;10;12.9;170;eor
722;2024030905;10;13.7;170;eor
722;2024030906;10;12.9;170;eor
722;2024030907;10;10.5;170;eor
722;2024030908;10;8.1;170;eor
722;2024030909;10;5.8;180;eor
722;2024030910;10;5.1;170;eor
722;2024030911;10;6.5;180;eor
722;2024030912;10;6.3;170;eor
722;2024030913;10;6.1;160;eor
722;2024030914;10;6.0;150;eor
722;2024030915;10;7.1;160;eor
722;2024030916;10;7.7;160;eor
722;2024030917;10;7.3;160;eor
722;2024030918;10;7.4;160;eor
722;2024030919;10;8.2;170;eor
722;2024030920;10;8.0;170;eor
722;2024030921;10;7.9;170;eor
722;2024030922;10;6.6;180;eor
722;2024030923;10;6.4;170;eor
722;2024031000;10;5.7;160;eor
722;2024031001;10;7.7;140;eor
722;2024031002;10;9.2;130;eor
722;2024031003;10;9.9;140;eor
722;2024031004;10;10.7;130;eor
722;2024031005;10;9.9;110;eor
722;2024031006;10;11.5;100;eor
722;2024031007;10;12.6;100;eor
722;2024031008;10;13.5;120;eor
722;2024031009;10;14.1;120;eor
722;2024031010;10;13.2;120;eor
722;2024031011;10;11.5;110;eor
722;2024031012;10;11.6;100;eor
722;2024031013;10;10.5;100;eor
722;2024031014;10;10.7;100;eor
722;2024031015;10;10.9;90;eor
722;2024031016;10;12.3;90;eor
722;2024031017;10;12.3;90;eor
722;2024031018;10;12.3;100;eor
722;2024031019;10;11.9;100;eor
722;2024031020;10;10.5;100;eor
722;2024031021;10;10.9;110;eor
722;2024031022;10;11.5;110;eor
722;2024031023;10;10.7;110;eor
722;2024031100;10;9.0;120;eor
722;2024031101;10;9.1;130;eor
722;2024031102;10;8.7;160;eor
722;2024031103;10;6.2;190;eor
722;2024031104;10;6.8;210;eor
722;2024031105;10;7.6;220;eor
722;2024031106;10;9.8;200;eor
722;2024031107;10;11.5;210;eor
722;2024031108;10;9.3;200;eor
722;2024031109;10;12.9;200;eor
722;2024031110;10;13.3;200;eor
722;2024031111;10;15.6;200;eor
722;2024031112;10;17.5;200;eor
722;2024031113;10;15.9;200;eor
722;2024031114;10;15.3;210;eor
722;2024031115;10;15.2;220;eor
722;2024031116;10;13.9;220;eor
722;2024031117;10;13.2;230;eor
722;2024031118;10;10.6;230;eor
722;2024031119;10;10.8;220;eor
722;2024031120;10;10.8;220;eor
722;2024031121;10;11.1;220;eor
722;2024031122;10;12.6;230;eor
722;2024031123;10;13.5;230;eor
722;2024031200;10;15.1;230;eor
722;2024031201;10;15.7;220;eor
722;2024031202;10;16.5;230;eor
722;2024031203;10;15.3;230;eor
722;2024031204;10;14.2;240;eor
722;2024031205;10;13.3;230;eor
722;2024031206;10;11.9;240;eor
722;2024031207;10;12.4;250;eor
722;2024031208;10;9.7;250;eor
722;2024031209;10;9.5;250;eor
722;2024031210;10;8.5;260;eor
722;2024031211;10;8.5;250;eor
722;2024031212;10;9.0;250;eor
722;2024031213;10;8.8;250;eor
722;2024031214;10;7.5;250;eor
722;2024031215;10;7.8;250;eor
722;2024031216;10;8.2;250;eor
722;2024031217;10;7.9;250;eor
722;2024031218;10;7.9;250;eor
722;2024031219;10;7.6;250;eor
722;2024031220;10;8.0;250;eor
722;2024031221;10;8.3;240;eor
722;2024031222;10;9.0;240;eor
722;2024031223;10;9.4;230;eor
722;2024031300;10;9.6;230;eor
722;2024031301;10;9.6;210;eor
722;2024031302;10;10.6;200;eor
722;2024031303;10;10.1;200;eor
722;2024031304;10;9.0;200;eor
722;2024031305;10;9.6;200;eor
722;2024031306;10;10.5;210;eor
722;2024031307;10;10.4;210;eor
722;2024031308;10;8.8;210;eor
722;2024031309;10;8.8;210;eor
722;2024031310;10;7.3;210;eor
722;2024031311;10;6.0;230;eor
722;2024031312;10;6.4;230;eor
722;2024031313;10;5.1;230;eor
722;2024031314;10;5.7;240;eor
722;2024031315;10;5.4;240;eor
722;2024031316;10;5.5;240;eor
722;2024031317;10;5.8;250;eor
722;2024031318;10;7.1;260;eor
722;2024031319;10;7.6;260;eor
722;2024031320;10;7.7;250;eor
722;2024031321;10;8.4;250;eor
722;2024031322;10;9.2;260;eor
722;2024031323;10;10.5;260;eor
722;2024031400;10;10.5;270;eor
722;2024031401;10;10.6;260;eor
722;2024031402;10;11.3;260;eor
722;2024031403;10;11.3;260;eor
722;2024031404;10;12.1;250;eor
722;2024031405;10;12.3;250;eor
722;2024031406;10;13.1;250;eor
722;2024031407;10;13.5;250;eor
722;2024031408;10;10.9;240;eor
722;2024031409;10;9.1;230;eor
722;2024031410;10;9.2;230;eor
722;2024031411;10;10.2;230;eor
722;2024031412;10;8.5;220;eor
722;2024031413;10;6.9;210;eor
722;2024031414;10;6.4;200;eor
722;2024031415;10;6.7;200;eor
722;2024031416;10;6.4;210;eor
722;2024031417;10;5.2;210;eor
722;2024031418;10;6.0;210;eor
722;2024031419;10;7.7;210;eor
722;2024031420;10;10.3;210;eor
722;2024031421;10;12.6;210;eor
722;2024031422;10;15.0;220;eor
722;2024031423;10;15.3;220;eor
722;2024031500;10;15.8;230;eor
722;2024031501;10;14.7;230;eor
722;2024031502;10;15.1;230;eor
722;2024031503;10;16.5;230;eor
722;2024031504;10;16.2;230;eor
722;2024031505;10;14.7;240;eor
722;2024031506;10;13.3;240;eor
722;2024031507;10;13.4;240;eor
722;2024031508;10;13.9;230;eor
722;2024031509;10;14.8;230;eor
722;2024031510;10;14.3;230;eor
722;2024031511;10;14.7;230;eor
722;2024031512;10;13.7;240;eor
722;2024031513;10;12.8;230;eor
722;2024031514;10;12.5;230;eor
722;2024031515;10;12.9;230;eor
722;2024031516;10;13.0;230;eor
722;2024031517;10;13.1;230;eor
722;2024031518;10;12.4;220;eor
722;2024031519;10;12.8;230;eor
722;2024031520;10;14.0;240;eor
722;2024031521;10;13.2;240;eor
722;2024031522;10;13.0;240;eor
722;2024031523;10;13.8;250;eor
722;2024031600;10;13.1;250;eor
722;2024031601;10;13.8;250;eor
722;2024031602;10;14.0;250;eor
722;2024031603;10;13.1;240;eor
722;2024031604;10;13.9;240;eor
722;2024031605;10;15.4;240;eor
722;2024031606;10;16.8;240;eor
722;2024031607;10;16.1;250;eor
722;2024031608;10;14.6;250;eor
722;2024031609;10;14.8;250;eor
722;2024031610;10;13.2;260;eor
722;2024031611;10;11.6;290;eor
722;2024031612;10;10.9;300;eor
722;2024031613;10;10.4;310;eor
722;2024031614;10;12.1;290;eor
722;2024031615;10;11.6;290;eor
722;2024031616;10;12.4;290;eor
722;2024031617;10;11.6;290;eor
722;2024031618;10;11.0;280;eor
722;2024031619;10;10.7;280;eor
722;2024031620;10;10.6;280;eor
722;2024031621;10;11.2;280;eor
722;2024031622;10;11.1;280;eor
722;2024031623;10;11.1;280;eor
722;2024031700;10;9.6;280;eor
722;2024031701;10;8.9;290;eor
722;2024031702;10;9.6;280;eor
722;2024031703;10;10.1;290;eor
722;2024031704;10;9.7;290;eor
722;2024031705;10;8.5;290;eor
722;2024031706;10;8.5;290;eor
722;2024031707;10;8.1;280;eor
722;2024031708;10;6.7;280;eor
722;2024031709;10;4.8;280;eor
